caso id, Timestamp de inicio, Timestamp de finalizacion ,Actividad,Recurso,Rol
119,2011/01/17 02:33:00.000,2011/01/17 02:39:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
119,2011/01/19 00:00:00.000,2011/01/19 00:26:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Magdalena Predutta,Agente De Compras
119,2011/01/19 04:31:00.000,2011/01/19 06:04:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
119,2011/01/19 12:34:00.000,2011/01/19 12:43:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Alberto Duport,Solicitante
119,2011/01/19 12:43:00.000,2011/01/19 12:43:00.000,Elige La Mejor Opcion,Penn Osterwalder,Solicitante
119,2011/01/20 00:06:00.000,2011/01/20 04:33:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
119,2011/01/21 10:58:00.000,2011/01/21 11:10:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
119,2011/01/22 07:04:00.000,2011/01/22 07:20:00.000,Confirmar Orden De Compra,Carmen Finacse,Proveedor
119,2011/01/22 18:33:00.000,2011/01/23 19:44:00.000,Entrega De Bienes O Servicios,Sean Manney,Proveedor
119,2011/01/24 03:07:00.000,2011/01/24 03:08:00.000,Liberar Orden De Compra,Immanuel Karagianni,Solicitante
119,2011/01/24 07:02:00.000,2011/01/24 07:03:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
119,2011/01/25 10:33:00.000,2011/01/25 10:33:00.000,Enviar La Factura,Carmen Finacse,Proveedor
119,2011/01/26 00:54:00.000,2011/01/26 00:56:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
119,2011/01/26 00:56:00.000,2011/01/26 00:56:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
119,2011/01/26 01:37:00.000,2011/01/26 01:44:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
434,2011/03/04 04:42:00.000,2011/03/04 05:32:00.000,Crear solicitud de compra,Elvira Lores,Solicitante
434,2011/03/04 08:38:00.000,2011/03/04 08:46:00.000,Crear Solicitud De Cotizacion Del Solicitante,Nico Ojenbeer,Solicitante
434,2011/03/04 18:53:00.000,2011/03/04 19:06:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
434,2011/03/05 09:01:00.000,2011/03/05 09:27:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
434,2011/03/05 16:05:00.000,2011/03/05 21:26:00.000,Crear El Mapa De Comparacion De Cotizaciones,Francois de Perrier,Agente De Compras
434,2011/03/06 04:04:00.000,2011/03/06 04:35:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Tesca Lobes,Solicitante
434,2011/03/06 04:35:00.000,2011/03/06 04:35:00.000,Elige La Mejor Opcion,Kim Passa,Solicitante
434,2011/03/06 17:20:00.000,2011/03/07 07:29:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
434,2011/03/07 23:20:00.000,2011/03/07 23:32:00.000,Crear Orden De Compra,Karel de Groot,Agente De Compras
434,2011/03/09 14:45:00.000,2011/03/09 15:14:00.000,Confirmar Orden De Compra,Carmen Finacse,Proveedor
434,2011/03/10 08:45:00.000,2011/03/11 23:03:00.000,Entrega De Bienes O Servicios,Carmen Finacse,Proveedor
434,2011/03/12 06:23:00.000,2011/03/12 06:24:00.000,Liberar Orden De Compra,Elvira Lores,Solicitante
434,2011/03/12 21:54:00.000,2011/03/13 07:19:00.000,Resolver La Disputa Con El Agente De Compras Del Proveedor,Magdalena Predutta,Agente De Compras
434,2011/03/13 14:48:00.000,2011/03/13 14:49:00.000,Liberar Orden De Compra,Tesca Lobes,Solicitante
434,2011/03/13 23:13:00.000,2011/03/13 23:14:00.000,Approve Purchase Order for payment,Karel de Groot,Agente De Compras
434,2011/03/15 01:48:00.000,2011/03/15 01:48:00.000,Enviar La Factura,Sean Manney,Proveedor
434,2011/03/15 16:07:00.000,2011/03/15 16:12:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
434,2011/03/15 16:12:00.000,2011/03/15 16:12:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
434,2011/03/15 17:12:00.000,2011/03/15 17:19:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
431,2011/03/03 22:36:00.000,2011/03/03 23:05:00.000,Crear solicitud de compra,Penn Osterwalder,Solicitante
431,2011/03/04 05:59:00.000,2011/03/04 06:12:00.000,Crear Solicitud De Cotizacion Del Solicitante,Esmana Liubiata,Solicitante
431,2011/03/08 22:56:00.000,2011/03/08 23:13:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
431,2011/03/09 18:31:00.000,2011/03/09 18:54:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
431,2011/03/10 19:43:00.000,2011/03/11 00:04:00.000,Crear El Mapa De Comparacion De Cotizaciones,Karel de Groot,Agente De Compras
431,2011/03/11 06:22:00.000,2011/03/11 06:35:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Clement Duchot,Solicitante
431,2011/03/11 06:35:00.000,2011/03/11 06:35:00.000,Elige La Mejor Opcion,Penn Osterwalder,Solicitante
431,2011/03/11 10:54:00.000,2011/03/11 15:10:00.000,Resolver Condiciones Con El Proveedor,Karel de Groot,Agente De Compras
431,2011/03/11 15:43:00.000,2011/03/11 15:54:00.000,Crear Orden De Compra,Karel de Groot,Agente De Compras
431,2011/03/12 22:33:00.000,2011/03/12 22:58:00.000,Confirmar Orden De Compra,Karen Clarens,Proveedor
431,2011/03/14 01:47:00.000,2011/03/15 06:43:00.000,Entrega De Bienes O Servicios,Karen Clarens,Proveedor
431,2011/03/15 14:26:00.000,2011/03/15 14:27:00.000,Liberar Orden De Compra,Elvira Lores,Solicitante
431,2011/03/16 08:53:00.000,2011/03/16 08:54:00.000,Approve Purchase Order for payment,Karel de Groot,Agente De Compras
431,2011/03/18 00:25:00.000,2011/03/18 00:25:00.000,Enviar La Factura,Kiu Kan,Proveedor
431,2011/03/18 14:46:00.000,2011/03/18 14:50:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
431,2011/03/18 14:50:00.000,2011/03/18 14:50:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
431,2011/03/18 15:48:00.000,2011/03/18 15:56:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
703,2011/04/12 05:03:00.000,2011/04/12 05:37:00.000,Crear solicitud de compra,Tesca Lobes,Solicitante
703,2011/04/12 11:09:00.000,2011/04/12 11:18:00.000,Crear Solicitud De Cotizacion Del Solicitante,Penn Osterwalder,Solicitante
703,2011/04/17 05:29:00.000,2011/04/17 05:54:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
703,2011/04/18 20:15:00.000,2011/04/18 20:44:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Magdalena Predutta,Agente De Compras
703,2011/04/19 01:08:00.000,2011/04/19 06:42:00.000,Crear El Mapa De Comparacion De Cotizaciones,Karel de Groot,Agente De Compras
703,2011/04/19 13:35:00.000,2011/04/19 13:56:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Esmana Liubiata,Solicitante
703,2011/04/19 13:56:00.000,2011/04/19 13:56:00.000,Elige La Mejor Opcion,Kim Passa,Solicitante
703,2011/04/20 14:04:00.000,2011/04/20 18:38:00.000,Resolver Condiciones Con El Proveedor,Magdalena Predutta,Agente De Compras
703,2011/04/20 20:02:00.000,2011/04/20 20:08:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
703,2011/04/21 00:13:00.000,2011/04/21 00:36:00.000,Confirmar Orden De Compra,Esmeralda Clay,Proveedor
703,2011/04/24 05:52:00.000,2011/04/25 01:58:00.000,Entrega De Bienes O Servicios,Sean Manney,Proveedor
703,2011/04/25 09:16:00.000,2011/04/25 09:17:00.000,Liberar Orden De Compra,Penn Osterwalder,Solicitante
703,2011/04/26 03:13:00.000,2011/04/26 03:14:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
703,2011/04/28 01:36:00.000,2011/04/28 01:36:00.000,Enviar La Factura,Sean Manney,Proveedor
703,2011/04/28 15:56:00.000,2011/04/28 16:02:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
703,2011/04/28 16:02:00.000,2011/04/28 16:02:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
703,2011/04/28 16:13:00.000,2011/04/28 16:27:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
704,2011/04/12 06:33:00.000,2011/04/12 07:28:00.000,Crear solicitud de compra,Penn Osterwalder,Solicitante
704,2011/04/12 13:38:00.000,2011/04/12 13:48:00.000,Crear Solicitud De Cotizacion Del Solicitante,Clement Duchot,Solicitante
704,2011/04/19 16:58:00.000,2011/04/19 16:58:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
704,2011/04/19 17:53:00.000,2011/04/19 18:07:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Immanuel Karagianni,Gerente Del Solicitante
704,2011/05/26 05:32:00.000,2011/05/26 05:59:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
704,2011/05/26 06:48:00.000,2011/05/26 06:56:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Anne Olwada,Gerente Del Solicitante
704,2011/06/06 20:05:00.000,2011/06/06 20:27:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
704,2011/06/06 21:19:00.000,2011/06/06 21:30:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Alberto Duport,Gerente Del Solicitante
704,2011/06/09 20:07:00.000,2011/06/09 20:10:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
704,2011/06/10 12:02:00.000,2011/06/10 12:28:00.000,Modificar La Solicitud De Cotizacion Del Gerente Del Solicitante,Francis Odell,Gerente Del Solicitante
704,2011/06/16 23:25:00.000,2011/06/16 23:57:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
704,2011/06/17 09:24:00.000,2011/06/17 09:54:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
704,2011/06/17 10:48:00.000,2011/06/17 12:11:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
704,2011/06/17 18:28:00.000,2011/06/17 18:36:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Anna Kaufmann,Solicitante
704,2011/06/17 18:36:00.000,2011/06/17 18:36:00.000,Elige La Mejor Opcion,Anna Kaufmann,Solicitante
704,2011/06/18 01:43:00.000,2011/06/18 12:27:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
704,2011/06/19 08:46:00.000,2011/06/19 08:52:00.000,Crear Orden De Compra,Magdalena Predutta,Agente De Compras
704,2011/06/25 18:22:00.000,2011/06/25 18:55:00.000,Confirmar Orden De Compra,Kiu Kan,Proveedor
704,2011/06/27 19:13:00.000,2011/06/28 18:05:00.000,Entrega De Bienes O Servicios,Sean Manney,Proveedor
704,2011/06/29 01:13:00.000,2011/06/29 01:14:00.000,Liberar Orden De Compra,Immanuel Karagianni,Solicitante
704,2011/06/30 22:36:00.000,2011/06/30 22:37:00.000,Approve Purchase Order for payment,Karel de Groot,Agente De Compras
704,2011/07/04 08:55:00.000,2011/07/04 08:55:00.000,Enviar La Factura,Esmeralda Clay,Proveedor
704,2011/07/04 23:24:00.000,2011/07/04 23:28:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
704,2011/07/04 23:28:00.000,2011/07/04 23:28:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
704,2011/07/05 00:24:00.000,2011/07/05 00:30:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
575,2011/03/22 14:42:00.000,2011/03/22 15:12:00.000,Crear solicitud de compra,Alberto Duport,Solicitante
575,2011/03/23 12:07:00.000,2011/03/23 12:13:00.000,Analizar solicitud de compra,Heinz Gutschmidt,Gerente Del Solicitante
575,2011/03/23 12:20:00.000,2011/03/23 12:22:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
575,2011/03/26 19:53:00.000,2011/03/26 20:12:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
575,2011/03/26 21:04:00.000,2011/03/26 21:16:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Fjodor Kowalski,Gerente Del Solicitante
575,2011/03/27 18:51:00.000,2011/03/27 19:31:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
575,2011/03/27 21:06:00.000,2011/03/27 21:26:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Francois de Perrier,Agente De Compras
575,2011/03/27 23:27:00.000,2011/03/28 01:44:00.000,Crear El Mapa De Comparacion De Cotizaciones,Karel de Groot,Agente De Compras
575,2011/03/28 08:15:00.000,2011/03/28 08:44:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Kim Passa,Solicitante
575,2011/03/28 08:44:00.000,2011/03/28 08:44:00.000,Elige La Mejor Opcion,Tesca Lobes,Solicitante
575,2011/03/28 16:38:00.000,2011/03/28 21:35:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
575,2011/03/29 03:19:00.000,2011/03/29 03:26:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
575,2011/03/31 02:42:00.000,2011/03/31 03:11:00.000,Confirmar Orden De Compra,Esmeralda Clay,Proveedor
575,2011/03/31 10:20:00.000,2011/04/01 02:01:00.000,Entrega De Bienes O Servicios,Esmeralda Clay,Proveedor
575,2011/04/01 09:27:00.000,2011/04/01 09:28:00.000,Liberar Orden De Compra,Nico Ojenbeer,Solicitante
575,2011/04/01 19:30:00.000,2011/04/01 19:31:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
575,2011/04/05 04:12:00.000,2011/04/05 04:12:00.000,Enviar La Factura,Karen Clarens,Proveedor
575,2011/04/05 18:31:00.000,2011/04/05 18:36:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
575,2011/04/05 19:15:00.000,2011/04/05 19:36:00.000,Resolver La Disputa Con El Gerente Financiero Del Proveedor,Pedro Alvares,Gerente Financiero
575,2011/04/05 20:09:00.000,2011/04/05 20:09:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
575,2011/04/05 21:10:00.000,2011/04/05 21:23:00.000,Pagar La Factura,Karalda Nimwada,Gerente Financiero
572,2011/03/22 12:33:00.000,2011/03/22 13:11:00.000,Crear solicitud de compra,Anna Kaufmann,Solicitante
572,2011/03/23 04:27:00.000,2011/03/23 04:33:00.000,Analizar solicitud de compra,Heinz Gutschmidt,Gerente Del Solicitante
572,2011/03/23 04:37:00.000,2011/03/23 04:38:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Francis Odell,Gerente Del Solicitante
572,2011/03/24 20:46:00.000,2011/03/24 20:55:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
573,2011/03/22 12:49:00.000,2011/03/22 13:11:00.000,Crear solicitud de compra,Kim Passa,Solicitante
573,2011/03/23 12:07:00.000,2011/03/23 12:12:00.000,Analizar solicitud de compra,Francis Odell,Gerente Del Solicitante
573,2011/03/23 12:16:00.000,2011/03/23 12:17:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Francis Odell,Gerente Del Solicitante
573,2011/03/27 17:12:00.000,2011/03/27 17:30:00.000,Analizar La Solicitud De Cotizacion,Magdalena Predutta,Agente De Compras
573,2011/03/27 18:23:00.000,2011/03/27 18:29:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Anne Olwada,Gerente Del Solicitante
573,2011/03/27 19:55:00.000,2011/03/27 20:27:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
573,2011/03/27 22:03:00.000,2011/03/27 22:13:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Magdalena Predutta,Agente De Compras
573,2011/03/28 01:52:00.000,2011/03/28 04:50:00.000,Crear El Mapa De Comparacion De Cotizaciones,Karel de Groot,Agente De Compras
573,2011/03/28 11:23:00.000,2011/03/28 11:49:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Kim Passa,Solicitante
573,2011/03/28 11:49:00.000,2011/03/28 11:49:00.000,Elige La Mejor Opcion,Elvira Lores,Solicitante
573,2011/03/28 16:32:00.000,2011/03/28 22:22:00.000,Resolver Condiciones Con El Proveedor,Magdalena Predutta,Agente De Compras
573,2011/03/29 03:12:00.000,2011/03/29 03:18:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
573,2011/03/29 16:54:00.000,2011/03/29 17:13:00.000,Confirmar Orden De Compra,Carmen Finacse,Proveedor
573,2011/04/01 00:23:00.000,2011/04/02 12:44:00.000,Entrega De Bienes O Servicios,Sean Manney,Proveedor
573,2011/04/02 20:08:00.000,2011/04/02 20:09:00.000,Liberar Orden De Compra,Christian Francois,Solicitante
573,2011/04/03 04:59:00.000,2011/04/03 05:00:00.000,Approve Purchase Order for payment,Karel de Groot,Agente De Compras
573,2011/04/05 00:19:00.000,2011/04/05 00:19:00.000,Enviar La Factura,Carmen Finacse,Proveedor
573,2011/04/05 14:51:00.000,2011/04/05 14:55:00.000,Liberar Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
573,2011/04/05 14:55:00.000,2011/04/05 14:55:00.000,Autorizar El Pago De La Factura Del Proveedor,Karalda Nimwada,Gerente Financiero
573,2011/04/05 15:52:00.000,2011/04/05 16:05:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
707,2011/04/12 13:43:00.000,2011/04/12 14:00:00.000,Crear solicitud de compra,Anne Olwada,Solicitante
707,2011/04/12 18:00:00.000,2011/04/12 18:09:00.000,Crear Solicitud De Cotizacion Del Solicitante,Anne Olwada,Solicitante
707,2011/04/17 06:26:00.000,2011/04/17 06:55:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
437,2011/03/04 21:28:00.000,2011/03/04 22:15:00.000,Crear solicitud de compra,Anna Kaufmann,Solicitante
437,2011/03/05 02:47:00.000,2011/03/05 02:58:00.000,Crear Solicitud De Cotizacion Del Solicitante,Miu Hanwan,Solicitante
437,2011/03/08 22:48:00.000,2011/03/08 23:05:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
437,2011/03/08 23:53:00.000,2011/03/08 23:58:00.000,Modificar La Solicitud De Cotizacion Del Solicitante,Anne Olwada,Gerente Del Solicitante
437,2011/03/09 01:51:00.000,2011/03/09 02:37:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
437,2011/03/09 17:42:00.000,2011/03/09 18:02:00.000,Enviar Solicitud De Cotizacion Al Proveedor,Karel de Groot,Agente De Compras
437,2011/03/10 21:20:00.000,2011/03/11 03:16:00.000,Crear El Mapa De Comparacion De Cotizaciones,Magdalena Predutta,Agente De Compras
437,2011/03/11 10:14:00.000,2011/03/11 10:46:00.000,Analizar El Mapa De Comparacion De Cotizaciones,Tesca Lobes,Solicitante
437,2011/03/11 10:46:00.000,2011/03/11 10:46:00.000,Elige La Mejor Opcion,Christian Francois,Solicitante
437,2011/03/11 17:23:00.000,2011/03/12 02:44:00.000,Resolver Condiciones Con El Proveedor,Francois de Perrier,Agente De Compras
437,2011/03/12 04:00:00.000,2011/03/12 04:06:00.000,Crear Orden De Compra,Francois de Perrier,Agente De Compras
437,2011/03/12 11:16:00.000,2011/03/12 11:30:00.000,Confirmar Orden De Compra,Sean Manney,Proveedor
437,2011/03/14 10:15:00.000,2011/03/15 19:28:00.000,Entrega De Bienes O Servicios,Kiu Kan,Proveedor
437,2011/03/16 03:07:00.000,2011/03/16 03:08:00.000,Liberar Orden De Compra,Anne Olwada,Solicitante
437,2011/03/17 02:10:00.000,2011/03/17 02:11:00.000,Approve Purchase Order for payment,Francois de Perrier,Agente De Compras
437,2011/03/20 11:20:00.000,2011/03/20 11:20:00.000,Enviar La Factura,Carmen Finacse,Proveedor
437,2011/03/21 01:29:00.000,2011/03/21 01:33:00.000,Liberar Factura Del Proveedor,Pedro Alvares,Gerente Financiero
437,2011/03/21 02:00:00.000,2011/03/21 02:27:00.000,Resolver La Disputa Con El Gerente Financiero Del Proveedor,Pedro Alvares,Gerente Financiero
437,2011/03/21 02:27:00.000,2011/03/21 02:27:00.000,Autorizar El Pago De La Factura Del Proveedor,Pedro Alvares,Gerente Financiero
437,2011/03/21 02:48:00.000,2011/03/21 03:00:00.000,Pagar La Factura,Pedro Alvares,Gerente Financiero
705,2011/04/12 11:24:00.000,2011/04/12 11:51:00.000,Crear solicitud de compra,Alberto Duport,Solicitante
705,2011/04/13 00:41:00.000,2011/04/13 00:47:00.000,Analizar solicitud de compra,Heinz Gutschmidt,Gerente Del Solicitante
438,2011/03/05 01:49:00.000,2011/03/05 02:17:00.000,Crear solicitud de compra,Alberto Duport,Solicitante
438,2011/03/05 22:02:00.000,2011/03/05 22:07:00.000,Analizar solicitud de compra,Francis Odell,Gerente Del Solicitante
438,2011/03/05 22:12:00.000,2011/03/05 22:14:00.000,Crear Solicitud De Cotizacion Para El Gerente Del Solicitante,Maris Freeman,Gerente Del Solicitante
438,2011/03/07 07:45:00.000,2011/03/07 08:04:00.000,Analizar La Solicitud De Cotizacion,Francois de Perrier,Agente De Compras
438,2011/03/08 00:03:00.000,2011/03/08 00:29:00.000,Modificar La Solicitud De Cotizacion Del Gerente Del Solicitante,Heinz Gutschmidt,Gerente Del Solicitante
438,2011/03/09 01:48:00.000,2011/03/09 01:58:00.000,Analizar La Solicitud De Cotizacion,Karel de Groot,Agente De Compras
